Time,Wash Filtrate to Digester - Total Flow,Wash Filtrate Vertical Nozzle,White Liquor Flow to ITC,H-factor,H-factor Co-Current,H-factor Target,H-factor Counter-Current,Volumetric Chip Flow,Chip Mass Flow from Piles,Spruce Saw Mill Chips Share,Spruce Roundwood Chip Share,Pine Roundwood Chip Share,White Liquor Dosage to Top Circulation,White Liquor Dosage to ITC-circulation,Digester White Liquor Dosage,White Liquor Total Dosage,White Liquor Temperature,White Liquor Flow to Top Circulation,White Liquor Flow to Digester Top,White Liquor Flow to Digester Plant,White Liquor Flow to High Pressure Feeder,Chip Feeding Screw Speed,Digester Chip Level Bottom Sensor,Digester Chip Level Middle Sensor,Digester Chip Level Top Sensor,Digester Steam Space Temperature,Digester Pressure Control,Hot Spent Digester Liquor Specific Flow to Impregnation Vessel,Digester Production,Digester Long Level,Digester Chip Level Control,Digester Dilution Factor,Digester Short Level,Blow Kappa,Blow Temperature,Blow Production,Weak Black Liquor to Evaporation Plant Residual Alkali
2018-12-08 21:30:00,153.3231,137.8846,0.83886,527.9342,278.2861,530.0,249.6481,695.2182,36.70771,0.0,29.68345,70.16117,3.209343,0.399904,17.03452,19.98841,127.378,6.520908,35.72533,41.73554,3.985686,39.97787,19.84622,19.13931,0.0,146.4681,0.339789,2.699999,1164.567,88.18498,12.9866,2.275923,48.33068,27.78863,86.04344,1194.043,11.08
2018-12-08 21:40:00,153.2474,138.0391,0.838375,551.9976,282.3379,530.0,269.6597,688.7937,35.94616,0.0,28.63856,70.45313,3.080784,0.400205,17.0627,19.87386,127.4715,6.465997,35.78139,41.70316,4.014994,39.97766,21.901,19.8163,0.0,146.6414,0.338981,2.7,1164.418,88.11616,18.10068,2.237003,48.05593,28.10774,86.09031,1207.188,11.08
2018-12-08 21:50:00,153.7338,138.3918,0.840467,542.5465,278.8917,530.0,263.6548,654.065,34.79978,0.0,30.47222,70.20153,2.995468,0.399878,17.00507,19.76587,127.4696,6.363979,35.67117,41.48699,4.058408,39.96975,20.32197,21.03527,0.0,146.4879,0.339718,2.700001,1164.408,88.11417,16.72894,2.244701,48.18148,28.93746,86.22516,1205.505,11.08
2018-12-08 22:00:00,153.2052,137.8992,0.83978,529.0571,280.8551,530.0,248.202,652.7716,34.95572,0.0,31.57552,69.07611,3.096904,0.399837,16.93659,19.77841,127.5515,6.449782,35.53925,41.45737,3.99872,39.96666,19.13038,16.53068,0.0,146.5756,0.340361,2.7,1164.732,88.02376,12.98088,2.2641,48.56694,28.93746,86.26114,1196.563,11.08
2018-12-08 22:10:00,152.4254,136.9472,0.83979,514.6119,280.6955,530.0,233.9165,681.7493,36.29951,0.0,31.4126,68.52511,3.072409,0.400884,17.02147,19.79665,127.541,6.341418,35.69547,41.49836,4.042185,39.95805,20.73837,17.77581,0.0,146.5762,0.339205,2.7,1164.781,87.86336,11.29525,2.238179,47.48135,28.93746,86.1646,1188.12,11.08
2018-12-08 22:20:00,156.1552,140.5119,0.837568,523.2831,278.3861,530.0,244.897,700.1877,37.23511,0.0,30.76564,69.24783,3.324629,0.399361,17.1273,20.15805,127.5005,7.034051,35.92325,42.39507,3.984398,39.96986,23.45413,19.19577,0.0,146.4797,0.339077,2.7,1164.556,87.97036,25.55378,2.297271,47.53158,28.81656,86.00235,1209.476,11.08
2018-12-08 22:30:00,154.4727,139.1367,0.842412,540.9722,285.6863,530.0,255.2859,733.6734,38.19563,0.0,28.30378,70.8436,3.401792,0.399664,17.05319,20.19917,127.4644,7.066012,35.79797,42.34951,3.993439,39.97028,22.14766,20.83444,0.0,146.7817,0.339921,2.7,1164.69,88.0031,20.60627,2.21565,47.75759,27.36055,86.01247,1216.73,11.08
2018-12-08 22:40:00,154.8791,139.3218,0.840925,537.0268,281.0138,530.0,256.013,675.8155,35.2094,0.0,27.69793,71.92571,3.493399,0.400136,17.0317,20.29735,127.2928,7.191941,35.75824,42.46264,3.936628,39.97541,21.82684,19.63563,0.0,146.5854,0.34025,2.7,1164.484,88.15172,20.14699,2.266933,48.83781,27.45304,86.07229,1209.363,11.08
2018-12-08 22:50:00,153.4765,138.3074,0.837017,531.058,278.2232,530.0,252.8347,635.5984,32.92036,0.0,30.0464,69.81964,3.558379,0.399303,16.95732,20.25341,127.3498,7.589429,35.57389,42.63686,4.008994,39.9749,21.38424,16.74836,0.0,146.4738,0.340313,2.699999,1164.456,88.01709,14.13572,2.246965,48.73421,27.69484,86.15604,1199.456,11.08
2018-12-08 23:00:00,154.3752,138.8698,0.838687,536.0978,284.622,530.0,251.4759,652.9438,34.59374,0.0,30.94718,68.59218,3.722236,0.399306,17.06649,20.5563,127.3487,7.910686,35.80031,43.2229,3.994109,39.97481,20.74886,18.34512,0.0,146.7315,0.339006,2.7,1164.786,87.96878,17.0518,2.25405,47.69139,27.92489,86.22301,1201.749,11.08
2018-12-08 23:10:00,153.0791,137.7691,0.841433,534.7299,289.1583,530.0,245.5716,693.7197,36.52363,0.0,31.37368,68.79961,3.822452,0.401002,17.08505,20.65781,127.3423,8.220158,35.86793,43.48201,3.969304,39.98251,20.12361,21.38925,0.0,146.9173,0.339316,2.7,1164.734,88.11675,12.52366,2.238586,48.21932,28.17746,86.16651,1197.303,11.08
2018-12-08 23:20:00,151.9425,137.0613,0.839443,546.2921,289.2145,530.0,257.0776,688.4453,36.14421,0.0,30.99485,69.27946,3.589784,0.399735,16.94512,20.29563,127.4504,7.555856,35.59022,42.61163,3.994373,39.97479,18.37176,18.14689,0.0,146.9113,0.340372,2.7,1164.801,88.07326,9.547779,2.225756,48.39659,28.10638,86.14712,1195.654,11.08
2018-12-08 23:30:00,148.7688,134.1364,0.8406,539.9891,286.6694,530.0,253.3196,714.4882,37.96647,0.0,28.51868,70.72771,3.558641,0.39991,16.97029,20.25322,127.4988,7.489538,35.64288,42.54349,3.991646,39.97744,17.45058,20.51457,0.0,146.8109,0.33937,2.699999,1164.685,88.03511,2.145045,2.217424,48.20022,27.91899,86.10781,1177.168,11.08
2018-12-08 23:40:00,150.4622,135.0515,0.838416,509.5731,281.6008,530.0,227.9723,699.1808,36.35424,0.0,28.58054,70.99109,3.527164,0.39915,17.05269,20.3186,127.4247,7.29221,35.77335,42.48705,3.926356,39.96186,20.5458,20.24803,0.0,146.6082,0.338161,2.7,1164.43,88.05321,9.147208,2.287606,48.08033,28.29723,86.05516,1172.966,11.08
2018-12-08 23:50:00,151.5246,136.4899,0.841287,514.6152,280.8424,530.0,233.7729,665.7503,34.67054,0.0,30.27035,70.09771,3.506783,0.400737,16.95997,20.2101,127.478,7.263361,35.61135,42.41345,4.01957,39.96542,21.40997,20.43077,0.0,146.5846,0.33892,2.700001,1164.692,88.00093,12.24373,2.266614,47.91574,28.5768,86.04268,1187.863,11.08
2018-12-09 00:00:00,151.6592,136.5014,0.839303,537.1255,286.1062,530.0,251.0193,687.6091,36.2597,0.0,30.47983,70.16226,3.381285,0.39976,17.00302,20.15073,127.4455,7.187882,35.70708,42.37111,3.991226,39.97283,19.71692,21.42208,0.0,146.7873,0.338851,2.699999,1164.64,87.94904,14.90507,2.258315,47.8487,28.40133,86.17382,1190.685,11.08
2018-12-09 00:10:00,150.5402,135.4995,0.84,557.3275,283.3522,530.0,273.9753,666.2122,35.15275,0.0,30.25169,69.36594,3.001938,0.400217,16.96838,19.73823,127.4103,6.267123,35.63115,41.43125,4.044852,39.96237,19.07428,22.50676,0.0,146.68,0.338705,2.700001,1164.698,87.94936,6.764941,2.226892,47.80084,28.35038,86.1649,1176.208,11.08
2018-12-09 00:20:00,152.4273,136.9237,0.83979,539.3661,281.8363,530.0,257.5298,677.6348,35.48523,0.0,31.50862,69.27121,3.236422,0.399763,16.94355,19.93994,127.5485,6.747487,35.55161,41.80884,3.941243,39.96219,22.5055,20.13935,0.0,146.6264,0.338612,2.699999,1164.686,87.79568,17.34767,2.267649,47.20123,28.38128,86.07122,1185.835,11.08
2018-12-09 00:30:00,153.2353,137.9246,0.837139,522.3779,277.2918,530.0,245.0861,704.9485,37.05037,0.0,29.71118,69.38147,3.295744,0.399278,17.05195,20.10172,127.5095,6.867936,35.7841,42.16356,3.969765,39.98066,20.97685,19.82251,0.0,146.436,0.338556,2.7,1164.441,87.9891,20.42853,2.258619,47.88456,28.38569,86.01942,1200.01,11.08
2018-12-09 00:40:00,151.4345,136.7499,0.841665,525.9415,280.6572,530.0,245.2843,690.1232,36.07962,0.0,29.60324,69.15366,3.182139,0.401077,16.92881,19.86917,127.5945,6.809714,35.53445,41.86482,4.013698,39.97256,18.61711,18.73617,0.0,146.5788,0.33896,2.700001,1164.445,87.90055,10.37547,2.217733,47.7907,27.84937,86.16282,1187.102,11.08
2018-12-09 00:50:00,150.3489,135.2296,0.839994,537.6467,281.3316,530.0,256.315,672.4954,35.2779,0.0,30.15198,69.08235,3.45081,0.400465,16.98579,20.22494,127.5875,7.257438,35.65995,42.38945,3.996363,39.9764,19.28548,18.67033,0.0,146.6074,0.338611,2.699999,1164.652,87.83295,8.974469,2.259055,47.67594,27.83468,86.31818,1176.238,11.08
2018-12-09 01:00:00,150.4273,135.3046,0.838598,526.9134,286.9691,530.0,239.9442,696.1758,36.15205,0.0,30.05357,70.42793,3.558798,0.399574,17.03688,20.35098,127.5448,7.328354,35.76463,42.65745,3.99912,39.98236,19.02474,21.013,0.0,146.8278,0.338461,2.7,1164.561,87.96591,8.319682,2.247191,47.88561,27.62431,86.31057,1171.637,11.08
2018-12-09 01:10:00,151.0685,135.8219,0.840085,523.4517,286.524,530.0,236.9277,685.7947,35.86126,0.0,28.95064,70.92861,3.660366,0.400138,17.00952,20.39875,127.6027,7.568462,35.70985,42.7554,3.989919,39.97236,19.46855,20.29134,0.0,146.8229,0.338796,2.7,1164.67,87.98185,10.97403,2.250504,47.91976,27.74001,86.18898,1173.553,11.08
2018-12-09 01:20:00,151.4245,136.7043,0.839984,549.011,294.3101,530.0,254.7009,654.6868,34.14715,0.0,28.49145,71.11126,3.53405,0.399958,16.97672,20.26935,127.6162,7.489363,35.64662,42.6486,3.996971,39.97751,21.46407,19.21744,0.0,147.1175,0.3388,2.7,1164.368,88.11299,14.34892,2.244196,48.17033,28.31929,86.32603,1183.289,11.08
2018-12-09 01:30:00,152.3272,136.9674,0.839806,560.0346,287.9295,530.0,272.1051,645.7469,34.10647,0.0,30.89961,69.30342,3.547979,0.400097,16.95664,20.27793,127.6217,7.254178,35.55245,42.39347,3.98614,39.97677,21.20638,20.02562,0.0,146.8571,0.338184,2.7,1164.527,87.99463,20.19964,2.283076,48.19652,28.31929,86.31509,1187.412,11.08
2018-12-09 01:40:00,152.4777,137.5103,0.839984,534.4144,289.7225,530.0,244.6919,666.459,35.04979,0.0,31.26693,68.67034,3.44236,0.400362,16.9669,20.17804,127.5993,7.288867,35.63615,42.46054,4.056153,39.97268,21.05396,18.93526,0.0,146.9361,0.337979,2.7,1164.679,87.83241,17.78284,2.223755,48.56841,27.0054,86.28796,1194.396,11.08
2018-12-09 01:50:00,151.1215,136.1973,0.838782,511.2809,283.2728,530.0,228.0082,691.5476,36.89863,0.0,30.18642,69.74132,3.25177,0.399749,16.89272,19.8949,127.6506,6.881843,35.45406,41.77976,4.030529,39.97035,20.05922,19.92611,0.0,146.6792,0.337098,2.700001,1164.656,87.52674,14.07608,2.236995,47.36884,26.81483,86.29349,1183.914,11.08
2018-12-09 02:00:00,149.158,134.2568,0.840085,523.5098,281.8559,530.0,241.6539,698.0229,36.30429,0.0,29.26317,69.19385,2.927928,0.399967,16.91605,19.57972,127.662,6.105548,35.50955,41.16367,4.05323,39.97114,18.01396,18.69651,0.0,146.6153,0.337208,2.699999,1164.566,87.61627,4.26118,2.237752,46.76586,26.90671,86.21856,1165.139,11.08
2018-12-09 02:10:00,148.3513,133.5299,0.838941,547.2249,282.1971,530.0,265.0278,666.8483,34.95336,0.0,30.40625,69.16464,2.96673,0.399897,17.06652,19.8115,127.5421,6.328382,35.80757,41.50597,4.027831,39.98174,18.81047,18.81564,0.0,146.6409,0.33667,2.7,1164.625,87.69125,4.123035,2.235915,46.82737,26.9339,86.23795,1160.778,11.08
2018-12-09 02:20:00,149.0815,134.0115,0.838801,559.1943,284.5366,530.0,274.6577,659.836,35.2578,0.0,31.00412,69.59874,3.009981,0.399279,17.02334,19.78659,127.4177,6.339865,35.73805,41.59843,4.009403,39.97354,22.29925,20.3354,0.017276,146.7395,0.337417,2.7,1164.675,87.86323,16.99517,2.262383,47.58179,27.27524,86.27821,1178.757,11.08
2018-12-09 02:30:00,151.5736,136.1923,0.84078,520.2627,284.556,530.0,235.7067,658.2257,35.08619,0.0,31.71234,68.99578,3.10615,0.401061,16.97171,19.85021,127.4064,6.347394,35.60105,41.49902,3.979208,39.96595,24.22841,20.56605,0.009924,146.7265,0.338001,2.700001,1164.632,88.08013,22.07484,2.279886,48.30909,27.32256,86.25067,1184.021,11.08
2018-12-09 02:40:00,154.7004,139.0267,0.837814,515.465,279.6363,530.0,235.8288,687.9746,36.83069,0.0,30.90511,68.5899,2.873257,0.399056,16.93689,19.5852,127.4503,6.137352,35.53204,41.12122,4.004751,39.97116,24.9066,19.68301,1.9000000000000003e-28,146.5411,0.33725,2.699999,1164.461,88.0637,30.58339,2.286189,48.10417,27.80653,86.27619,1202.969,11.08
2018-12-09 02:50:00,153.5879,138.6312,0.840085,523.1061,278.1405,530.0,244.9656,704.4525,37.60166,0.0,30.69841,69.5149,2.851257,0.40093,16.90153,19.51521,127.3222,5.960362,35.42454,40.9549,4.04273,39.97035,21.86971,23.29487,0.0,146.4736,0.336767,2.700001,1164.513,87.95829,25.91901,2.22262,47.66251,27.80653,86.31187,1211.629,11.08
2018-12-09 03:00:00,151.7786,136.4498,0.838325,526.0784,282.2058,530.0,243.8726,729.4461,37.43441,0.0,29.15873,71.35036,2.847753,0.399399,16.94593,19.57931,127.3019,6.239778,35.57015,41.20056,3.994329,39.95643,20.60737,20.05057,0.0,146.625,0.337335,2.7,1164.567,88.0064,19.87851,2.245662,48.13956,27.23321,86.43679,1196.831,11.08
2018-12-09 03:10:00,150.072,135.2765,0.836603,542.1605,282.8005,530.0,259.36,654.4312,34.70441,0.0,28.9706,71.14644,2.947376,0.399694,16.97368,19.70042,127.2361,6.265896,35.58686,41.33546,4.014534,39.97768,19.55202,21.10597,0.0,146.6604,0.337037,2.7,1164.462,88.04235,11.74367,2.236638,48.05473,27.21649,86.36706,1181.396,11.08
2018-12-09 03:20:00,148.3561,133.6634,0.837949,544.5098,280.7301,530.0,263.7797,659.2594,35.55833,0.0,29.5919,70.84115,2.686909,0.399962,16.92397,19.44541,127.2581,6.189147,35.45006,40.97313,4.018387,39.98366,19.24923,22.7363,0.0,146.5782,0.33737,2.7,1164.43,88.0719,9.522054,2.234818,48.10181,27.75037,86.36172,1175.801,11.08
2018-12-09 03:30:00,145.8264,131.1151,0.838254,544.8657,282.6246,530.0,262.2411,688.7621,35.95791,0.0,29.12896,70.94369,2.884467,0.399385,16.96511,19.61094,127.3,6.112944,35.58176,41.17896,4.009209,39.96769,20.1641,20.66044,0.0,146.6586,0.337331,2.7,1164.527,88.09095,6.299779,2.221554,48.29294,27.76689,86.42061,1166.246,11.08
2018-12-09 03:40:00,151.3297,135.9448,0.836919,536.0733,283.0559,530.0,253.0174,667.7204,35.05934,0.0,30.09323,69.20131,3.033963,0.399843,17.00194,19.79071,127.3094,6.141457,35.59792,41.36948,4.001411,39.97848,24.08,23.51555,0.0,146.6735,0.337247,2.700001,1164.644,88.07792,22.37281,2.316493,48.18119,26.70836,86.29748,1176.176,11.08
2018-12-09 03:50:00,150.9387,136.1099,0.840505,518.5583,283.0521,530.0,235.5063,673.6532,35.90116,0.0,31.09517,69.21239,3.039719,0.401099,16.9773,19.84138,127.3604,6.606315,35.56764,41.66445,4.079141,39.96805,20.16217,20.37422,0.0,146.676,0.33699,2.7,1164.69,88.15024,18.00096,2.263688,48.59469,26.39218,86.34851,1189.013,11.08
2018-12-09 04:00:00,150.0778,134.8848,0.838495,526.0741,284.6897,530.0,241.3844,710.1063,36.95352,0.0,30.82815,69.36067,3.194061,0.400397,16.94365,19.92365,127.3882,6.735161,35.53232,41.75804,4.023411,39.97605,22.43259,22.70035,0.0,146.7309,0.337529,2.700001,1164.668,87.99308,18.98961,2.248731,48.26339,26.6201,86.33852,1187.231,11.08
2018-12-09 04:10:00,150.0533,135.0816,0.839616,526.4596,278.6117,530.0,247.8479,675.7045,35.22114,0.0,31.04917,68.99276,3.204355,0.40028,17.02192,20.0162,127.3626,6.560255,35.66636,41.78818,3.946733,39.96495,23.55859,20.00325,0.0,146.5022,0.336939,2.7,1164.645,88.00871,21.29942,2.245547,48.27232,26.65416,86.32352,1192.545,11.08
2018-12-09 04:20:00,152.1338,136.9584,0.837307,526.8353,279.6264,530.0,247.2089,674.5828,35.08438,0.0,32.01453,69.34888,3.303417,0.399785,17.00812,20.08655,127.4254,6.91441,35.61806,42.08928,3.983628,39.96668,22.63772,22.9617,0.0,146.5368,0.336527,2.700001,1164.591,87.99267,24.26498,2.255684,47.88868,26.75619,86.36987,1193.31,11.08
2018-12-09 04:30:00,153.7804,138.1963,0.837065,522.0635,279.8321,530.0,242.2313,689.1685,36.27964,0.0,29.50092,70.66662,3.61792,0.399467,17.08184,20.48559,127.4073,7.537616,35.81319,42.90098,4.026296,39.9773,26.65395,24.63734,0.0,146.5376,0.336879,2.699999,1164.559,88.07494,31.678,2.278825,48.17104,26.75952,86.32929,1208.025,11.08
2018-12-09 04:40:00,154.0385,138.8559,0.839285,537.3114,275.8983,530.0,261.4131,681.8908,35.50792,0.0,29.76185,70.50329,3.534596,0.400697,17.03262,20.33907,127.4134,7.326067,35.69196,42.57058,3.997546,39.97209,22.62953,24.58579,0.0,146.3828,0.337484,2.7,1164.489,88.06337,29.17296,2.249331,48.34045,26.75952,86.50585,1218.316,11.08
2018-12-09 04:50:00,154.5601,138.8825,0.8365,540.9754,284.0946,530.0,256.8808,681.3056,35.13156,0.0,28.8645,71.40987,3.419834,0.398781,17.06062,20.24267,127.3866,7.246636,35.73601,42.53704,3.984168,39.98131,23.4776,23.16013,0.0,146.7181,0.336965,2.699999,1164.495,88.08285,28.52125,2.2693,48.32971,26.75952,86.5613,1209.064,11.08
2018-12-09 05:00:00,154.367,139.1613,0.837949,530.9225,285.041,530.0,245.8814,652.8007,34.27582,0.0,29.93062,70.45998,3.486905,0.40029,17.02857,20.291,127.4615,7.487688,35.64137,42.65564,4.037187,39.97752,22.21693,25.905,0.0,146.7529,0.336674,2.700001,1164.753,87.92234,23.07009,2.23982,47.83029,26.95789,86.51602,1204.499,11.08
2018-12-09 05:10:00,153.4946,138.2738,0.837491,511.927,283.6948,530.0,228.2322,651.7343,34.4741,0.0,29.87054,70.09764,3.516287,0.399844,16.98767,20.26727,127.5087,7.393165,35.56149,42.48884,3.995848,39.97118,21.90487,27.48949,0.0,146.7014,0.336986,2.699999,1164.576,87.91402,23.67459,2.240501,47.80954,27.0177,86.50324,1207.662,11.08
2018-12-09 05:20:00,153.9606,138.4924,0.836461,539.8843,282.6871,530.0,257.1973,677.1818,35.61426,0.0,29.41386,70.12185,3.604037,0.399773,17.03232,20.38901,127.4711,7.513806,35.63825,42.69308,4.038942,39.97761,23.63998,23.74459,0.0,146.6599,0.336951,2.700001,1164.682,88.04754,25.96962,2.250498,48.20998,26.67285,86.65088,1210.06,11.08
2018-12-09 05:30:00,154.1974,138.7664,0.838057,551.415,281.7983,530.0,269.6167,681.9693,35.74019,0.0,31.16785,69.36119,3.52728,0.400563,17.034,20.32892,127.4433,7.296057,35.6445,42.46433,3.952939,39.97498,21.75503,22.27793,0.0,146.6082,0.33684,2.7,1164.596,87.99067,23.52441,2.259387,48.04812,26.62056,86.78739,1205.47,11.08
2018-12-09 05:40:00,155.5985,140.0314,0.835419,531.9289,281.2921,530.0,250.6368,705.0086,36.92362,0.0,28.5729,71.55383,3.486361,0.399361,17.052,20.32158,127.4085,7.506568,35.66361,42.60624,3.997253,39.97393,23.19669,20.76783,0.0,146.6007,0.336034,2.700001,1164.542,87.88035,21.79458,2.247986,47.43992,26.54338,86.70174,1200.649,11.08
2018-12-09 05:50:00,156.6336,141.0311,0.837148,534.1851,278.9933,530.0,255.1918,680.9389,35.24848,0.0,30.50127,69.74669,3.516402,0.400199,17.09627,20.40134,127.4181,7.469571,35.77844,42.79517,4.022482,39.9612,22.45924,21.11716,0.0,146.5013,0.336373,2.700001,1164.459,87.93657,28.13435,2.269649,47.53783,26.5212,86.57921,1217.097,11.08
2018-12-09 06:00:00,155.4808,139.9549,0.837021,528.2915,277.4613,530.0,250.8302,666.7876,35.69207,0.0,29.29136,70.58092,3.145047,0.400058,16.98363,19.91394,127.4506,6.748519,35.5359,41.77005,4.018578,39.96241,23.06336,20.38274,0.0,146.4322,0.33681,2.699999,1164.529,87.88407,24.74988,2.241823,47.391,26.75089,86.55541,1213.109,11.08
2018-12-09 06:10:00,154.1296,138.8315,0.836728,532.591,277.1776,530.0,255.4134,664.9626,34.82062,0.0,29.98026,69.88353,3.050764,0.399308,16.99992,19.84364,127.5036,6.203498,35.561,41.31256,3.992078,39.9704,21.7911,21.13361,0.0,146.4213,0.336397,2.700001,1164.656,87.92048,19.6808,2.223496,47.44656,26.81074,86.54708,1211.169,11.08
2018-12-09 06:20:00,156.393,140.3838,0.835317,509.0958,273.004,530.0,236.0919,666.9622,36.04034,0.0,29.80933,70.20737,3.45751,0.399956,17.10679,20.35583,127.4856,7.28165,35.76616,42.51526,4.024376,39.97342,26.34737,22.54274,0.0,146.2626,0.336547,2.7,1164.614,88.04192,33.69488,2.290294,47.80409,27.64853,86.1878,1222.773,11.08
2018-12-09 06:30:00,155.4788,140.3436,0.837466,508.6368,279.2845,530.0,229.3523,682.5168,35.75659,0.0,30.2141,68.91603,3.366884,0.401137,16.97169,20.11016,127.5301,7.055613,35.50111,42.13502,3.987628,39.98317,20.30224,20.65272,0.0,146.5231,0.337837,2.699999,1164.585,87.98571,24.069,2.213222,48.56247,27.64853,86.1533,1224.805,11.08
2018-12-09 06:40:00,152.0672,136.9782,0.83622,527.1118,284.3323,530.0,242.7795,667.7446,35.84438,0.0,30.21565,69.78304,3.217028,0.399827,16.93853,19.92639,127.6156,6.538294,35.4176,41.49735,3.97769,39.96771,17.9551,20.8271,0.0,146.7208,0.336989,2.700001,1164.663,87.89545,6.383604,2.223715,47.91208,26.83804,86.04411,1188.473,11.08
2018-12-09 06:50:00,151.6115,136.3718,0.837301,557.1419,286.075,530.0,271.067,694.7529,37.1828,0.0,29.16281,70.38468,3.200475,0.399695,17.01105,19.99406,127.4967,6.57776,35.56901,41.65417,3.983259,39.96032,20.73147,20.9865,0.0,146.7907,0.336809,2.7,1164.304,87.91239,8.105145,2.238889,48.08356,26.78909,85.90351,1178.74,11.08
2018-12-09 07:00:00,152.587,137.5483,0.835069,543.7868,282.2969,530.0,261.4899,683.4128,36.22044,0.0,28.53413,71.20033,3.164493,0.399734,16.96311,19.88147,127.5482,6.642288,35.47173,41.62561,4.00585,39.98198,19.18965,19.36152,0.0,146.6297,0.337298,2.699999,1164.635,87.89187,11.67934,2.264866,48.23285,26.73082,85.94758,1187.793,11.08
2018-12-09 07:10:00,153.3846,137.6839,0.83608,525.6406,277.921,530.0,247.7197,673.6652,35.72133,0.0,28.88087,70.61196,3.138423,0.400345,17.04643,19.95621,127.4748,6.730618,35.61116,41.84128,4.018565,39.97793,21.65268,21.37944,0.0,146.4683,0.336311,2.7,1164.791,87.98344,17.13934,2.276899,47.97943,27.16903,85.77309,1189.459,11.08
2018-12-09 07:20:00,155.1574,139.5501,0.837091,535.0325,280.3748,530.0,254.6577,653.0858,34.62297,0.0,29.81363,69.98055,2.982025,0.399804,16.95496,19.70025,127.5205,6.309862,35.43545,41.2581,4.004458,39.969,23.85996,25.24352,0.0,146.5521,0.337028,2.700001,1164.7,87.9676,22.74113,2.252979,47.60262,27.9314,85.6928,1207.453,11.08
2018-12-09 07:30:00,154.95,139.5731,0.835012,518.0338,272.0847,530.0,245.9491,681.5544,36.95324,0.0,30.01529,69.33445,2.810335,0.400001,17.00467,19.59071,127.4061,6.114465,35.50927,41.11539,3.994774,39.97145,21.0485,21.7117,0.0,146.2276,0.336472,2.699999,1164.662,88.04434,23.95441,2.239507,47.85932,27.75412,85.88888,1215.775,11.08
2018-12-09 07:40:00,154.4602,138.8651,0.835616,515.2703,276.3754,530.0,238.8949,691.9199,37.29699,0.0,30.62249,69.03748,2.77924,0.39992,16.96815,19.51226,127.458,5.897383,35.46944,40.88064,4.02554,39.96863,21.93699,21.61117,0.0,146.4054,0.337533,2.7,1164.417,88.06005,23.41211,2.263401,47.96899,27.44571,86.06033,1210.907,11.08
2018-12-09 07:50:00,154.8821,139.5412,0.833638,516.5151,281.356,530.0,235.1591,717.7212,38.23728,0.0,29.43114,70.74698,2.829623,0.399366,16.98466,19.57251,127.3802,5.793568,35.46753,40.763,3.988048,39.96342,21.99447,22.81152,0.0,146.6048,0.336772,2.700001,1164.536,88.1212,19.42717,2.24239,48.22451,27.17763,86.06764,1206.657,11.08
2018-12-09 08:00:00,157.712,141.4922,0.835915,537.8542,285.4938,530.0,252.3603,708.546,37.10444,0.0,28.45049,71.46177,3.07593,0.399895,16.98378,19.81384,127.3316,6.369676,35.48738,41.37599,3.986965,39.96875,23.67797,20.98345,0.0,146.7757,0.337014,2.699999,1164.69,88.12506,27.67678,2.290483,48.33542,27.04258,86.12083,1213.114,11.08
2018-12-09 08:10:00,157.3629,141.7986,0.83449,560.0572,284.6354,530.0,275.4218,647.2713,34.78825,0.0,30.00839,70.28336,3.047004,0.399566,16.97609,19.80846,127.3838,6.385761,35.43968,41.35796,3.984588,39.96481,23.58616,21.56321,0.0,146.7332,0.337372,2.700001,1164.722,88.22225,28.2507,2.240933,48.70494,27.01613,86.15687,1229.416,11.08
2018-12-09 08:20:00,154.2011,139.1478,0.836805,514.934,274.8795,530.0,240.0546,674.9722,35.49465,0.0,31.57933,69.19713,2.908591,0.401311,16.94436,19.63372,127.3539,6.113699,35.36667,40.97114,3.971529,39.96735,20.96567,20.74291,0.0,146.3414,0.336875,2.7,1164.611,88.21079,18.45365,2.217414,48.62479,26.99563,86.16305,1215.252,11.08
2018-12-09 08:30:00,157.4892,141.4491,0.835393,513.5131,281.7774,530.0,231.7357,727.1233,38.29733,0.0,29.65349,70.04551,3.149508,0.399734,16.93972,19.87779,127.3845,6.637731,35.37758,41.56585,4.027938,39.97584,23.6527,20.49615,0.0,146.6193,0.337588,2.700001,1164.547,88.08454,25.62489,2.274418,48.1343,27.52762,86.04173,1212.628,11.08
2018-12-09 08:40:00,157.026,141.4159,0.83608,530.3584,284.4637,530.0,245.8947,680.3255,36.74936,0.0,29.54479,70.84033,3.163409,0.399675,16.95068,19.896,127.4827,6.647676,35.40078,41.61928,3.987844,39.97424,24.43976,20.07694,0.0,146.7261,0.337284,2.7,1164.471,88.15678,24.67879,2.246794,48.37114,27.8392,86.01187,1219.032,11.08
2018-12-09 08:50:00,160.2727,143.9623,0.833906,540.2548,280.0694,530.0,260.1853,677.9006,35.87225,0.0,28.68157,70.08703,3.181957,0.399806,17.03206,19.98716,127.4788,6.699073,35.57992,41.82116,4.000965,39.97739,26.50615,24.13489,0.0,146.5419,0.336741,2.700001,1164.637,88.18418,36.53166,2.296551,48.38711,28.45406,86.03519,1235.629,11.08
2018-12-09 09:00:00,157.9827,142.4563,0.835393,543.8341,282.0165,530.0,261.8175,674.6691,36.042,0.0,30.71475,69.77293,3.327987,0.399753,16.98133,20.09974,127.4026,6.885456,35.49752,41.91558,3.979948,39.97734,22.77129,22.42217,0.0,146.6239,0.336904,2.699999,1164.685,88.18286,28.34132,2.242894,48.33083,28.23273,86.12249,1241.701,11.08
